year,facility_number,facility_name,begin_date,end_date,county_name,region,type_of_control,hours_type,productive_hours,productive_hours_per_adjusted_patient_day,phapd_missing
2010,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,1/1/2010,12/31/2010,San Joaquin,San Joaquin Valley,Non-Profit,Administrative Services Cost Centers,413955,12.57,N
2010,106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,San Luis Obispo,Central Coast,Non-Profit,Administrative Services Cost Centers,69698,3.29,N
2010,106400480,FRENCH HOSPITAL MEDICAL CENTER,7/1/2009,6/30/2010,San Luis Obispo,Central Coast,Non-Profit,Administrative Services Cost Centers,102311,3.96,N
2010,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,1/1/2010,12/31/2010,San Luis Obispo,Central Coast,Investor,Administrative Services Cost Centers,86989,2.38,N
2010,106400548,TWIN CITIES COMMUNITY HOSPITAL,1/1/2010,12/31/2010,San Luis Obispo,Central Coast,Investor,Administrative Services Cost Centers,74614,2.19,N
2010,106410782,SAN MATEO MEDICAL CENTER,7/1/2009,6/30/2010,San Mateo,Bay Area,City/County,Administrative Services Cost Centers,154566,0.57,N
2010,106410804,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1/1/2010,12/31/2010,San Mateo,Bay Area,Non-Profit,Administrative Services Cost Centers,300656,8.95,N
2010,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1/1/2010,12/31/2010,San Mateo,Bay Area,Non-Profit,Administrative Services Cost Centers,341614,13.81,N
2010,106410817,SETON MEDICAL CENTER,7/1/2009,6/30/2010,San Mateo,Bay Area,Non-Profit,Administrative Services Cost Centers,370486,2.44,N
2010,106410852,PENINSULA MEDICAL CENTER,1/1/2010,12/31/2010,San Mateo,Bay Area,Non-Profit,Administrative Services Cost Centers,409026,3.20,N
2010,106410891,SEQUOIA HOSPITAL,7/1/2009,6/30/2010,San Mateo,Bay Area,Non-Profit,Administrative Services Cost Centers,145736,3.13,N
2010,106414018,MENLO PARK SURGICAL HOSPITAL,1/1/2010,12/31/2010,San Mateo,Bay Area,Non-Profit,Administrative Services Cost Centers,11319,8.71,N
2010,106420483,GOLETA VALLEY COTTAGE HOSPITAL,1/1/2010,12/31/2010,Santa Barbara,Central Coast,Non-Profit,Administrative Services Cost Centers,17770,0.70,N
2010,106420491,LOMPOC VALLEY MEDICAL CENTER,7/1/2009,6/30/2010,Santa Barbara,Central Coast,District,Administrative Services Cost Centers,76542,0.85,N
2010,106420493,MARIAN MEDICAL CENTER,7/1/2009,6/30/2010,Santa Barbara,Central Coast,Non-Profit,Administrative Services Cost Centers,292484,2.59,N
2010,106420514,SANTA BARBARA COTTAGE HOSPITAL,1/1/2010,12/31/2010,Santa Barbara,Central Coast,Non-Profit,Administrative Services Cost Centers,491109,4.50,N
2010,106420522,SANTA YNEZ VALLEY COTTAGE HOSPITAL,1/1/2010,12/31/2010,Santa Barbara,Central Coast,Non-Profit,Administrative Services Cost Centers,7336,1.61,N
2010,106424002,SANTA BARBARA PSYCHIATRIC HEALTH FACILTY,7/1/2009,6/30/2010,Santa Barbara,Central Coast,City/County,Administrative Services Cost Centers,0,0.00,N
2010,106430705,REGIONAL MEDICAL CENTER OF SAN JOSE,1/1/2010,12/31/2010,Santa Clara,Bay Area,Investor,Administrative Services Cost Centers,203632,2.53,N
2010,106430763,EL CAMINO HOSPITAL,7/1/2009,6/30/2010,Santa Clara,Bay Area,Non-Profit,Administrative Services Cost Centers,343255,2.70,N
2010,106430779,GOOD SAMARITAN HOSPITAL- SAN JOSE,1/1/2010,12/31/2010,Santa Clara,Bay Area,Investor,Administrative Services Cost Centers,224509,1.91,N
