year;facility_number;facility_name;begin_date;end_date;county_name;type_of_control;hours_type;productive_hours;productive_hours_per_adjusted_patient_day
2009;106010967;ST. ROSE HOSPITAL;10/01/2008;09/30/2009;Alameda;Non-Profit;Contracted Registry Nursing;23759;0.46
2009;106010967;ST. ROSE HOSPITAL;10/01/2008;09/30/2009;Alameda;Non-Profit;Contracted Other;10227;0.2
2009;106010967;ST. ROSE HOSPITAL;10/01/2008;09/30/2009;Alameda;Non-Profit;Daily Cost Centers;526924;10.1
2009;106010967;ST. ROSE HOSPITAL;10/01/2008;09/30/2009;Alameda;Non-Profit;Ambulatory Cost Centers;154925;2.97
2009;106010967;ST. ROSE HOSPITAL;10/01/2008;09/30/2009;Alameda;Non-Profit;Ancillary Cost Centers;370107;7.09
2009;106010967;ST. ROSE HOSPITAL;10/01/2008;09/30/2009;Alameda;Non-Profit;Education Cost Centers;0;0
2009;106010967;ST. ROSE HOSPITAL;10/01/2008;09/30/2009;Alameda;Non-Profit;General Services Cost Centers;238141;4.56
2009;106010967;ST. ROSE HOSPITAL;10/01/2008;09/30/2009;Alameda;Non-Profit;Fiscal Services Cost Centers;102572;1.97
2009;106010967;ST. ROSE HOSPITAL;10/01/2008;09/30/2009;Alameda;Non-Profit;Administrative Services Cost Centers;128865;2.47
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Management & Supervision;201730;2.61
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Technician & Specialist;628638;8.13
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Registered Nurse;848188;10.97
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Licensed Vocational Nurse;38210;0.49
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Aides & Orderlies;99111;1.28
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Clerical & Other Administrative;415892;5.38
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Environmental & Food Services;239324;3.1
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Other;54186;0.7
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Contracted Registry Nursing;7860;0.1
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Contracted Other;18141;0.23
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Daily Cost Centers;848720;10.98
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Ambulatory Cost Centers;111069;1.44
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Ancillary Cost Centers;579371;7.5
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Education Cost Centers;0;0
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;General Services Cost Centers;519922;6.73
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Fiscal Services Cost Centers;184921;2.39
2009;106010987;WASHINGTON HOSPITAL - FREMONT;07/01/2008;06/30/2009;Alameda;District;Administrative Services Cost Centers;307277;3.98
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Management & Supervision;5015;0.7
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Technician & Specialist;16272;2.27
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Registered Nurse;3544;0.5
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Licensed Vocational Nurse;2518;0.35
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Aides & Orderlies;4014;0.56
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Clerical & Other Administrative;5281;0.74
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Environmental & Food Services;0;0
2010;;;;;Statewide;;Environmental & Food Services;48811411;1.62
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Other;0;0
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Contracted Registry Nursing;0;0
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Contracted Other;1164;0.16
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Daily Cost Centers;37808;5.29
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Ambulatory Cost Centers;0;0
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Ancillary Cost Centers;0;0
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Education Cost Centers;0;0
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;General Services Cost Centers;0;0
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Fiscal Services Cost Centers;0;0
2009;106013687;MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL;01/01/2009;12/31/2009;Alameda;Non-Profit;Administrative Services Cost Centers;0;0
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Management & Supervision;41779;1.34
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Technician & Specialist;143247;4.6
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Registered Nurse;56881;1.83
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Licensed Vocational Nurse;8590;0.28
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Aides & Orderlies;0;0
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Clerical & Other Administrative;10076;0.32
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Environmental & Food Services;15887;0.51
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Other;62403;2
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Contracted Registry Nursing;0;0
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Contracted Other;11080;0.36
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Daily Cost Centers;165352;5.31
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Ambulatory Cost Centers;19420;0.62
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Ancillary Cost Centers;0;0
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Education Cost Centers;0;0
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;General Services Cost Centers;85694;2.75
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Fiscal Services Cost Centers;35297;1.13
2009;106014034;FREMONT HOSPITAL;01/01/2009;12/31/2009;Alameda;Investor;Administrative Services Cost Centers;44180;1.42
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Management & Supervision;258731;3.85
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Technician & Specialist;479022;7.13
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Registered Nurse;448119;6.67
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Licensed Vocational Nurse;17420;0.26
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Aides & Orderlies;138917;2.07
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Clerical & Other Administrative;413055;6.15
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Environmental & Food Services;140373;2.09
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Other;30072;0.45
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Contracted Registry Nursing;61639;0.92
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Contracted Other;3646;0.05
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Daily Cost Centers;499959;7.44
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Ambulatory Cost Centers;79813;1.19
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Ancillary Cost Centers;754163;11.22
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Education Cost Centers;2721;0.04
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;General Services Cost Centers;332472;4.95
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Fiscal Services Cost Centers;167122;2.49
2009;106014050;VALLEYCARE MEDICAL CENTER;07/01/2008;06/30/2009;Alameda;Non-Profit;Administrative Services Cost Centers;154744;2.3
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Management & Supervision;9300;1.36
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Technician & Specialist;11252;1.65
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Registered Nurse;21000;3.07
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Licensed Vocational Nurse;6429;0.94
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Aides & Orderlies;20571;3.01
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Clerical & Other Administrative;10412;1.52
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Environmental & Food Services;9042;1.32
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Other;0;0
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Contracted Registry Nursing;0;0
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Contracted Other;569;0.08
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Daily Cost Centers;54535;7.98
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Ambulatory Cost Centers;0;0
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Ancillary Cost Centers;0;0
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Education Cost Centers;0;0
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;General Services Cost Centers;19626;2.87
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Fiscal Services Cost Centers;4502;0.66
2009;106014207;TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY;07/01/2008;06/30/2009;Alameda;Investor;Administrative Services Cost Centers;9912;1.45
2010;;;;;Statewide;;Other;79203513;2.62
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Management & Supervision;8552;2.58
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Technician & Specialist;10970;3.31
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Registered Nurse;10238;3.09
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Licensed Vocational Nurse;6391;1.93
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Aides & Orderlies;24255;7.31
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Clerical & Other Administrative;5441;1.64
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Environmental & Food Services;0;0
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Other;0;0
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Contracted Registry Nursing;0;0
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Contracted Other;3778;1.14
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Daily Cost Centers;53320;16.07
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Ambulatory Cost Centers;0;0
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Ancillary Cost Centers;0;0
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Education Cost Centers;0;0
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;General Services Cost Centers;6048;1.82
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Fiscal Services Cost Centers;2024;0.61
2009;106014226;TELECARE WILLOW ROCK CENTER;07/01/2008;06/30/2009;Alameda;Investor;Administrative Services Cost Centers;8233;2.48
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Management & Supervision;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Technician & Specialist;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Registered Nurse;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Licensed Vocational Nurse;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Aides & Orderlies;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Clerical & Other Administrative;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Environmental & Food Services;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Other;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Contracted Registry Nursing;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Contracted Other;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Daily Cost Centers;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Ambulatory Cost Centers;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Ancillary Cost Centers;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Education Cost Centers;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;General Services Cost Centers;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Fiscal Services Cost Centers;0;
2009;106015000;KAISER FOUNDATION NORTHERN REGION;01/01/2009;12/31/2009;Alameda;Non-Profit;Administrative Services Cost Centers;0;
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Management & Supervision;74788;4.48
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Technician & Specialist;125443;7.52
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Registered Nurse;143143;8.58
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Licensed Vocational Nurse;8823;0.53
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Aides & Orderlies;44011;2.64
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Clerical & Other Administrative;120733;7.23
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Environmental & Food Services;70747;4.24
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Other;56926;3.41
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Contracted Registry Nursing;5938;0.36
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Contracted Other;12337;0.74
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Daily Cost Centers;129426;7.75
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Ambulatory Cost Centers;113919;6.83
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Ancillary Cost Centers;213140;12.77
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Education Cost Centers;0;0
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;General Services Cost Centers;118710;7.11
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Fiscal Services Cost Centers;38693;2.32
2009;106034002;SUTTER AMADOR HOSPITAL;01/01/2009;12/31/2009;Amador;Non-Profit;Administrative Services Cost Centers;49001;2.94
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Management & Supervision;34610;1.73
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Technician & Specialist;43639;2.18
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Registered Nurse;40941;2.05
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Licensed Vocational Nurse;44644;2.23
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Aides & Orderlies;49595;2.48
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Clerical & Other Administrative;96072;4.8
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Environmental & Food Services;13691;0.68
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Other;18485;0.92
2010;;;;;Statewide;;Contracted Registry Nursing;11529563;0.38
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Contracted Registry Nursing;901;0.05
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Contracted Other;0;0
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Daily Cost Centers;114691;5.73
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Ambulatory Cost Centers;33213;1.66
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Ancillary Cost Centers;67281;3.36
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Education Cost Centers;0;0
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;General Services Cost Centers;54982;2.75
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Fiscal Services Cost Centers;42623;2.13
2009;106040802;BIGGS-GRIDLEY MEMORIAL HOSPITAL;07/01/2008;06/30/2009;Butte;Non-Profit;Administrative Services Cost Centers;29788;1.49
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Management & Supervision;84196;2.02
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Technician & Specialist;380348;9.11
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Registered Nurse;327643;7.85
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Licensed Vocational Nurse;52795;1.26
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Aides & Orderlies;106486;2.55
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Clerical & Other Administrative;392916;9.41
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Environmental & Food Services;128375;3.07
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Other;149385;3.58
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Contracted Registry Nursing;0;0
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Contracted Other;0;0
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Daily Cost Centers;300512;7.2
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Ambulatory Cost Centers;456487;10.93
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Ancillary Cost Centers;359069;8.6
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Education Cost Centers;0;0
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;General Services Cost Centers;221676;5.31
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Fiscal Services Cost Centers;94684;2.27
2009;106040875;FEATHER RIVER HOSPITAL;01/01/2009;12/31/2009;Butte;Non-Profit;Administrative Services Cost Centers;164240;3.93
2009;106040937;OROVILLE HOSPITAL;12/01/2008;11/30/2009;Butte;Non-Profit;Management & Supervision;137258;2.47
2009;106040937;OROVILLE HOSPITAL;12/01/2008;11/30/2009;Butte;Non-Profit;Technician & Specialist;522779;9.4
2009;106040937;OROVILLE HOSPITAL;12/01/2008;11/30/2009;Butte;Non-Profit;Registered Nurse;347961;6.26
2009;106040937;OROVILLE HOSPITAL;12/01/2008;11/30/2009;Butte;Non-Profit;Licensed Vocational Nurse;84013;1.51
2009;106040937;OROVILLE HOSPITAL;12/01/2008;11/30/2009;Butte;Non-Profit;Aides & Orderlies;65256;1.17
2009;106040937;OROVILLE HOSPITAL;12/01/2008;11/30/2009;Butte;Non-Profit;Clerical & Other Administrative;363759;6.54
