year,facility_number,facility_name,begin_date,end_date,county_name,region,type_of_control,hours_type,productive_hours,productive_hours_per_adjusted_patient_day,phapd_missing
2009,106050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,7/1/2008,6/30/2009,Calaveras,Central Sierra,Non-Profit,Management & Supervision,58123,4.14,N
2009,106060870,COLUSA REGIONAL MEDICAL CENTER,4/1/2008,3/31/2009,Colusa,Northern Sacramento Valley,Non-Profit,Management & Supervision,39359,3.78,N
2009,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,1/1/2009,12/31/2009,Contra Costa,Bay Area,District,Management & Supervision,83172,1.80,N
2009,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Contra Costa,Bay Area,City/County,Management & Supervision,235059,2.79,N
2009,106070934,SUTTER DELTA MEDICAL CENTER,1/1/2009,12/31/2009,Contra Costa,Bay Area,Non-Profit,Management & Supervision,56133,1.25,N
2009,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,1/1/2009,12/31/2009,Contra Costa,Bay Area,Non-Profit,Management & Supervision,316726,2.73,N
2009,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1/1/2009,12/31/2009,Contra Costa,Bay Area,Non-Profit,Management & Supervision,0,0.00,N
2009,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,1/1/2009,12/31/2009,Contra Costa,Bay Area,Non-Profit,Management & Supervision,90742,1.39,N
2009,106074017,SAN RAMON REGIONAL MEDICAL CENTER,1/1/2009,12/31/2009,Contra Costa,Bay Area,Investor,Management & Supervision,139374,4.06,N
2009,106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,1/1/2009,12/31/2009,Contra Costa,Bay Area,Non-Profit,Management & Supervision,18632,0.87,N
2009,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,1/1/2009,12/31/2009,Contra Costa,Bay Area,Non-Profit,Management & Supervision,0,0.00,N
2009,106084001,SUTTER COAST HOSPITAL,1/1/2009,12/31/2009,Del Norte,Northern California,Non-Profit,Management & Supervision,100061,4.41,N
2009,106090793,BARTON MEMORIAL HOSPITAL,1/1/2009,12/31/2009,El Dorado,Greater Sacramento,Non-Profit,Management & Supervision,93437,1.68,N
2009,106090933,MARSHALL MEDICAL CENTER,11/1/2008,10/31/2009,El Dorado,Greater Sacramento,Non-Profit,Management & Supervision,160613,2.99,N
2009,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2008,8/31/2009,Fresno,San Joaquin Valley,Non-Profit,Management & Supervision,87878,1.49,N
2009,106100697,COALINGA REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Fresno,San Joaquin Valley,District,Management & Supervision,16977,0.31,N
2009,106100717,COMMUNITY REGIONAL MEDICAL CENTER,9/1/2008,8/31/2009,Fresno,San Joaquin Valley,Non-Profit,Management & Supervision,291189,0.94,N
2009,106100745,KINGSBURG MEDICAL HOSPITAL,7/1/2008,6/30/2009,Fresno,San Joaquin Valley,District,Management & Supervision,13232,1.13,N
2009,106100797,SIERRA KINGS DISTRICT HOSPITAL,7/1/2008,6/30/2009,Fresno,San Joaquin Valley,District,Management & Supervision,66727,4.51,N
2009,106100899,ST. AGNES MEDICAL CENTER,7/1/2008,6/30/2009,Fresno,San Joaquin Valley,Non-Profit,Management & Supervision,232084,1.39,N
2009,106104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,1/1/2009,12/31/2009,Fresno,San Joaquin Valley,Investor,Management & Supervision,216483,11.54,N
2009,106104047,FRESNO SURGICAL HOSPITAL,1/1/2009,12/31/2009,Fresno,San Joaquin Valley,Investor,Management & Supervision,35549,3.97,N
2009,106104062,KAISER FOUNDATION HOSPITAL - FRESNO,1/1/2009,12/31/2009,Fresno,San Joaquin Valley,Non-Profit,Management & Supervision,0,0.00,N
2009,106105029,FRESNO HEART & SURGICAL HOSPITAL,9/1/2008,8/31/2009,Fresno,San Joaquin Valley,Investor,Management & Supervision,64511,4.57,N
2009,106110889,GLENN MEDICAL CENTER,7/1/2008,6/30/2009,Glenn,Northern Sacramento Valley,Non-Profit,Management & Supervision,18381,2.78,N
2009,106121002,MAD RIVER COMMUNITY HOSPITAL,7/1/2008,6/30/2009,Humboldt,Northern California,Investor,Management & Supervision,55992,2.02,N
2009,106121031,JEROLD PHELPS COMMUNITY HOSPITAL,7/1/2008,6/30/2009,Humboldt,Northern California,District,Management & Supervision,17288,1.59,N
2009,106121051,REDWOOD MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Humboldt,Northern California,Non-Profit,Management & Supervision,76793,5.71,N
2009,106121080,ST. JOSEPH HOSPITAL - EUREKA,7/1/2008,6/30/2009,Humboldt,Northern California,Non-Profit,Management & Supervision,228128,4.27,N
2009,106130699,EL CENTRO REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Imperial,Southern Border,City/County,Management & Supervision,286919,5.47,N
2009,106130760,PIONEERS MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Imperial,Southern Border,District,Management & Supervision,121730,2.98,N
2009,106141273,NORTHERN INYO HOSPITAL,7/1/2008,6/30/2009,Inyo,Central Sierra,District,Management & Supervision,73121,7.98,N
2009,106141338,SOUTHERN INYO HOSPITAL,7/1/2008,6/30/2009,Inyo,Central Sierra,District,Management & Supervision,33356,1.11,N
2009,106150706,DELANO REGIONAL MEDICAL CENTER,1/1/2009,12/31/2009,Kern,San Joaquin Valley,Non-Profit,Management & Supervision,66953,1.38,N
2009,106150722,BAKERSFIELD MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Kern,San Joaquin Valley,Non-Profit,Management & Supervision,172179,1.78,N
2009,106150736,KERN MEDICAL CENTER,7/1/2008,6/30/2009,Kern,San Joaquin Valley,City/County,Management & Supervision,84597,0.97,N
2009,106150737,KERN VALLEY HEALTHCARE DISTRICT,7/1/2008,6/30/2009,Kern,San Joaquin Valley,District,Management & Supervision,51227,0.91,N
2009,106150761,MERCY HOSPITAL - BAKERSFIELD,7/1/2008,6/30/2009,Kern,San Joaquin Valley,Non-Profit,Management & Supervision,187369,1.86,N
2009,106150775,GOOD SAMARITAN HOSPITAL,1/1/2009,12/31/2009,Kern,San Joaquin Valley,Investor,Management & Supervision,50382,1.86,N
2009,106150782,RIDGECREST REGIONAL HOSPITAL,2/1/2008,1/31/2009,Kern,San Joaquin Valley,Non-Profit,Management & Supervision,57528,2.72,N
2009,106150788,SAN JOAQUIN COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Kern,San Joaquin Valley,Non-Profit,Management & Supervision,157758,1.79,N
2009,106150808,TEHACHAPI HOSPITAL,7/1/2008,6/30/2009,Kern,San Joaquin Valley,District,Management & Supervision,23552,0.47,N
2009,106154022,HEALTHSOUTH BAKERSFIELD REGIONAL REHABILITATION HOSPITAL,1/1/2009,12/31/2009,Kern,San Joaquin Valley,Investor,Management & Supervision,36558,1.94,N
2009,106154101,BAKERSFIELD HEART HOSPITAL,10/1/2008,9/30/2009,Kern,San Joaquin Valley,Investor,Management & Supervision,49042,2.37,N
2009,106160702,CORCORAN DISTRICT HOSPITAL,7/1/2008,6/30/2009,Kings,San Joaquin Valley,District,Management & Supervision,25111,2.88,N
2009,106160725,HANFORD COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Kings,San Joaquin Valley,Non-Profit,Management & Supervision,128105,1.65,N
2009,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2009,12/31/2009,Kings,San Joaquin Valley,Non-Profit,Management & Supervision,89068,2.65,N
2009,106171049,ST. HELENA HOSPITAL - CLEARLAKE,1/1/2009,12/31/2009,Lake,Northern California,Non-Profit,Management & Supervision,51883,2.62,N
2009,106171395,SUTTER LAKESIDE HOSPITAL,1/1/2009,12/31/2009,Lake,Northern California,Non-Profit,Management & Supervision,45290,2.63,N
2009,106184008,BANNER LASSEN MEDICAL CENTER,1/1/2009,12/31/2009,Lassen,Northern California,Non-Profit,Management & Supervision,58564,4.79,N
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Management & Supervision,58243,1.45,N
2009,106190020,BHC ALHAMBRA HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,81518,2.60,N
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Southern California,District,Management & Supervision,151742,1.16,N
2009,106190045,CATALINA ISLAND MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,18676,2.06,N
2009,106190049,VISTA HOSPITAL OF SAN GABRIEL VALLEY,9/1/2008,8/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,43364,1.97,N
2009,106190052,BARLOW HOSPITAL,9/1/2008,8/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,68210,3.10,N
2009,106190053,ST. MARY MEDICAL CENTER - LONG BEACH,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,155698,1.92,N
2009,106190066,BELLFLOWER MEDICAL CENTER,9/1/2008,8/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,59577,1.79,N
2009,106190081,BEVERLY HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,143942,2.80,N
2009,106190110,BROTMAN MEDICAL CENTER,10/1/2008,9/30/2009,Los Angeles,Southern California,Investor,Management & Supervision,95690,1.34,N
2009,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,222698,2.24,N
2009,106190137,CASA COLINA HOSPITAL FOR REHABILITATIVE MEDICINE,4/1/2008,3/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,67390,2.21,N
2009,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,91506,1.04,N
2009,106190150,KEDREN COMMUNITY MENTAL HEALTH CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,43855,0.86,N
2009,106190159,TRI-CITY REGIONAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,56141,2.45,N
2009,106190163,AURORA CHARTER OAK,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,37965,1.11,N
2009,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,668741,5.46,N
2009,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2008,9/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,388769,3.77,N
2009,106190184,COLLEGE HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,45490,0.78,N
2009,106190196,VISTA HOSPITAL OF SOUTH BAY,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,55150,2.31,N
2009,106190197,COMMUNITY & MISSION HOSPITALS OF HUNTINGTON PARK,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,106674,5.32,N
2009,106190198,LOS ANGELES COMMUNITY HOSPITAL,10/1/2008,9/30/2009,Los Angeles,Southern California,Investor,Management & Supervision,68044,1.11,N
2009,106190200,SAN GABRIEL VALLEY MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Management & Supervision,80473,1.30,N
2009,106190232,DEL AMO HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,36289,0.89,N
2009,106190240,LAKEWOOD REGIONAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,94032,1.77,N
2009,106190243,DOWNEY REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,167817,2.34,N
2009,106190256,EAST LOS ANGELES DOCTOR'S HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,63827,1.88,N
2009,106190280,ENCINO HOSPITAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,44304,1.59,N
2009,106190298,FOOTHILL PRESBYTERIAN HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,99043,3.05,N
2009,106190305,KINDRED HOSPITAL - LOS ANGELES,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,69686,2.51,N
2009,106190307,PACIFIC ALLIANCE MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,102105,3.21,N
2009,106190315,GARFIELD MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Management & Supervision,120958,1.63,N
2009,106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,90057,3.62,N
2009,106190323,GLENDALE ADVENTIST MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,255102,1.80,N
2009,106190328,EAST VALLEY HOSPITAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,38793,2.65,N
2009,106190352,GREATER EL MONTE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Management & Supervision,31318,1.23,N
2009,106190380,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,10/1/2008,9/30/2009,Los Angeles,Southern California,Investor,Management & Supervision,56081,1.38,N
2009,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,821214,6.20,N
2009,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,217863,2.05,N
2009,106190392,GOOD SAMARITAN HOSPITAL- LA,9/1/2008,8/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,228390,2.15,N
2009,106190400,HUNTINGTON MEMORIAL HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,321874,1.96,N
2009,106190422,TORRANCE MEMORIAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,765094,4.81,N
2009,106190429,KAISER FOUNDATION HOSPITAL - SUNSET,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,0,0.00,N
2009,106190431,KAISER FOUNDATION HOSPITAL - HARBOR CITY,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,0,0.00,N
2009,106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,0,0.00,N
2009,106190434,KAISER FOUNDATION HOSPITAL - WEST LA,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,0,0.00,N
2009,106190449,KINDRED HOSPITAL - LA MIRADA,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,57192,0.87,N
2009,106190455,LANCASTER COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,114109,2.78,N
2009,106190462,AURORA LAS ENCINAS HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,49694,2.27,N
2009,106190468,PROMISE HOSPITAL OF EAST LOS ANGELES,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Management & Supervision,86245,2.04,N
2009,106190470,PROVIDENCE LITTLE CO OF MARY-TORRANCE,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,259519,1.95,N
2009,106190475,COMMUNITY HOSPITAL OF LONG BEACH,10/1/2008,9/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,71640,2.39,N
2009,106190500,MARINA DEL REY HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,79997,3.50,N
2009,106190517,TARZANA MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,136159,1.75,N
2009,106190521,MEMORIAL HOSPITAL OF GARDENA,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Management & Supervision,63491,1.01,N
2009,106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,228172,3.09,N
2009,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,80162,1.75,N
2009,106190525,LONG BEACH MEMORIAL MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,289364,1.74,N
2009,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,179528,1.63,N
2009,106190534,OLYMPIA MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,240308,5.07,N
2009,106190541,MONROVIA MEMORIAL HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,37067,7.28,N
2009,106190547,MONTEREY PARK HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Management & Supervision,45420,1.71,N
2009,106190552,MOTION PICTURE & TELEVISION HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,101246,0.32,N
2009,106190555,CEDARS-SINAI MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,1091525,2.86,N
2009,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,233563,1.98,N
2009,106190587,PACIFIC HOSPITAL OF LONG BEACH,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,144024,2.57,N
2009,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,423218,2.74,N
2009,106190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,10/1/2008,9/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,249101,1.87,N
2009,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,373312,2.26,N
2009,106190661,SILVER LAKE MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,91508,2.08,N
2009,106190673,SAN DIMAS COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,51939,2.40,N
2009,106190680,PROVIDENCE LITTLE CO OF MARY-SAN PEDRO,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,120308,1.21,N
2009,106190681,MIRACLE MILE MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,28955,16.18,N
2009,106190687,SANTA MONICA-UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,199849,2.14,N
2009,106190696,PACIFICA HOSPITAL OF THE VALLEY,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,75214,1.21,N
2009,106190708,SHERMAN OAKS HOSPITAL & HEALTH CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,61294,2.28,N
2009,106190754,ST. FRANCIS MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,364364,2.39,N
2009,106190756,ST. JOHN'S HEALTH CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,199522,2.65,N
2009,106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,334563,2.63,N
2009,106190762,ST. VINCENT MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,146095,2.02,N
2009,106190766,COAST PLAZA DOCTORS HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,66617,2.89,N
2009,106190782,TARZANA TREATMENT CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,8422,0.54,N
2009,106190784,TEMPLE COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,50550,2.41,N
2009,106190796,RONALD REAGAN UCLA MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,841418,3.79,N
2009,106190812,VALLEY PRESBYTERIAN HOSPITAL,11/1/2008,10/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,171629,1.87,N
2009,106190818,VERDUGO HILLS HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,53863,0.97,N
2009,106190854,LOS ANGELES METROPOLITAN MEDICAL CENTER,9/1/2008,8/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,43129,0.82,N
2009,106190857,DOCTORS HOSPITAL OF WEST COVINA,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,42688,3.24,N
2009,106190859,WEST HILLS HOSPITAL & MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Management & Supervision,103581,1.95,N
2009,106190878,WHITE MEMORIAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,234578,1.84,N
2009,106190883,WHITTIER HOSPITAL MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Management & Supervision,82335,1.55,N
2009,106190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Management & Supervision,45153,1.60,N
